,Ticker,years,returns,bagger
268,KSU,21.958904109589042,16.547005142363936,28.859690950765238
269,L,21.958904109589042,17.400009128087056,33.87160694764573
270,LDOS,15.169863013698631,-5.245418401368229,0.441599442659028
271,LEG,21.958904109589042,3.088650873018084,1.950275300707824
272,LEN,21.958904109589042,17.2496494549631,32.9316858947779
273,LH,21.958904109589042,12.194363752152704,12.51149701729179
274,LHX,21.958904109589042,17.471170658214994,34.3253235213152
275,LIN,21.958904109589042,16.10575999875927,26.55324605027749
276,LKQ,18.19178082191781,34.99996248358499,234.96390674341714
277,LLY,21.958904109589042,6.101509128158034,3.671278186466165
278,LMT,21.958904109589042,13.381892965546506,15.765943081142858
279,LNC,21.958904109589042,2.4093954227998537,1.6867500305
280,LNT,21.958904109589042,10.275219914411803,8.56581809309091
281,LOW,21.958904109589042,21.34532951478152,69.99297202343097
282,LRCX,21.958904109589042,20.21114248231628,56.950631423487955
283,LUMN,21.958904109589042,-6.015823965556589,0.2560422186807388
284,LUV,21.958904109589042,8.382009462525852,5.85627924
285,LVS,16.997260273972604,-1.2403464873211867,0.8088487702293209
286,LW,5.109589041095891,10.660124751654676,1.677941154117647
287,LYB,11.627397260273973,12.870758542310433,4.0868183481818185
288,LYV,16.0,15.567165144906546,10.123981970718862
289,MA,15.556164383561644,53.184017525108196,760.6956970143677
290,MAA,21.958904109589042,10.832127143703563,9.567734859668509
291,MAR,21.958904109589042,15.081258252791429,21.85718347293859
292,MAS,21.958904109589042,5.256140612607241,3.0798491292740833
293,MCD,21.958904109589042,8.953225348634962,6.572817775274993
294,MCHP,21.958904109589042,16.57334043683205,29.003229357820672
295,MCK,21.958904109589042,11.234175938704194,10.359555391111112
296,MCO,21.958904109589042,21.47249744592021,71.62150382397608
297,MDLZ,20.506849315068493,5.577396554591951,3.04344801970971
298,MDT,21.958904109589042,5.264951196586187,3.085515152672734
299,MET,21.695890410958903,7.095677500780795,4.425158222485573
300,MGM,21.958904109589042,12.456313554311071,13.168894362236024
301,MHK,21.958904109589042,9.095008022003226,6.763222934597156
302,MKC,21.958904109589042,15.64624801387735,24.33882410487395
303,MKTX,17.106849315068494,19.82368167894968,22.060606139161774
304,MLM,21.958904109589042,11.405830613205904,10.716341343902439
305,MMC,21.958904109589042,9.393668261059673,7.181673636996022
306,MMM,21.958904109589042,9.432408794643642,7.237729661085189
307,MNST,21.958904109589042,63.34666363143637,47826.428284315516
308,MO,21.958904109589042,10.218672575873233,8.469882078378038
309,MOS,21.958904109589042,3.748657419982626,2.2436642247328242
310,MPC,10.473972602739726,19.623991295145494,6.532307551794871
311,MPWR,17.068493150684933,25.92782746474618,51.15955242607607
312,MRK,21.958904109589042,0.6083279424777821,1.1424527441096475
313,MRNA,3.010958904109589,139.21595387927584,13.820429696141757
314,MRO,21.958904109589042,6.986398879490929,4.405784463699404
315,MS,21.958904109589042,5.620372149063724,3.3225637433075765
316,MSCI,14.07945205479452,25.742183385787754,25.15578822416876
317,MSFT,21.958904109589042,11.867845103297125,11.735846115631691
318,MSI,21.958904109589042,-2.0758517493254747,0.6308847818504054
319,MTB,21.958904109589042,17.835927222559377,36.743514663248554
320,MTCH,21.958904109589042,7.474826407172119,4.869248870185918
321,MTD,21.958904109589042,18.503113656877666,41.59343265502846
322,MU,21.958904109589042,6.957351571356996,4.379592018597902
323,NCLH,8.898630136986302,-1.5668126272759486,0.8688987543611596
324,NDAQ,19.457534246575342,14.406573278598,13.718666586666666
325,NEE,21.958904109589042,17.37914649635659,33.739678376175185
326,NEM,21.958904109589042,3.8448600844098513,2.2897958559183675
327,NFLX,19.564383561643837,57.408808573996886,7157.338381986183
328,NI,21.958904109589042,6.128514094374116,3.6918517164378692
329,NKE,21.958904109589042,27.796875704237767,218.30699983777075
330,NLOK,21.958904109589042,16.104435528992077,26.546595391756906
331,NLSN,10.87945205479452,-1.7286194451979209,0.8272000124000001
332,NOC,21.958904109589042,16.799272706085322,30.26296908717696
333,NOW,9.454794520547946,41.313967620249635,26.300812601857366
334,NRG,18.035616438356165,12.278526361340436,8.074805321558442
335,NSC,21.958904109589042,12.81524983753759,14.123414575609756
336,NTAP,21.958904109589042,6.869483349011007,4.301261507466719
337,NTRS,21.958904109589042,3.726189615485831,2.2330188396226416
338,NUE,21.958904109589042,17.268084491495795,33.04557254274968
339,NVDA,21.958904109589042,48.096784302543895,5558.979906238745
340,NVR,21.958904109589042,24.56118236130582,124.3082767539267
341,NWL,21.958904109589042,-1.1831896468491365,0.7699999972413792
342,NWS,8.482191780821918,3.9491565215852953,1.3889246661306929
343,NWSA,8.482191780821918,3.901602514567415,1.3835443257675049
344,NXPI,11.353424657534246,27.783761625534996,16.175714764285715
345,O,21.958904109589042,12.383007481390562,12.981674428881227
346,ODFL,21.958904109589042,43.69768078234486,2866.9766579006687
347,OGN,0.5753424657534246,-22.380637170977746,0.8643608953383459
348,OKE,21.958904109589042,18.940438717413155,45.09766533614461
349,OMC,21.958904109589042,4.862173888277499,2.8364001464
350,ORCL,21.958904109589042,13.004546781069571,14.653054619153663
351,ORLY,21.958904109589042,24.680638638369288,126.95255722790698
352,OTIS,1.7287671232876711,45.061039055541684,1.9023204824309392
353,OXY,21.958904109589042,8.4465841445448,5.933378713556238
354,PAYC,7.66027397260274,54.0181088867022,27.343321876842847
355,PAYX,21.958904109589042,9.258256044180113,6.98897518498577
356,PBCT,21.958904109589042,14.250496314663996,18.642337579090658
357,PCAR,21.958904109589042,19.667398485561073,51.554218509553664
358,PEAK,21.958904109589042,8.719591886964583,6.270176909167684
359,PEG,21.958904109589042,9.495962468433007,7.330594864348564
360,PENN,21.958904109589042,31.14254744834679,385.05322433880974
361,PEP,21.958904109589042,7.398090508948618,4.793475211347518
362,PFE,21.958904109589042,2.24163159690145,1.627103989744068
363,PFG,20.145205479452056,6.30649803387171,3.428095136190476
364,PG,21.958904109589042,8.256945149961602,5.709668587848801
365,PGR,21.958904109589042,26.905197302557717,187.19507211815383
366,PH,21.958904109589042,12.764520850227633,13.984613268377105
367,PHM,21.958904109589042,18.28962143956183,39.978667534222225
368,PKG,21.882191780821916,11.431119756809949,10.680833183333334
369,PKI,21.958904109589042,14.07330210907749,18.017654966535773
370,PLD,21.958904109589042,9.919242186603249,7.9787342739621945
371,PM,13.742465753424657,4.466589011619448,1.823041142580585
372,PNC,21.958904109589042,7.121342097152783,4.529438148314607
373,PNR,21.958904109589042,8.35042527132206,5.818918173424008
374,PNW,21.958904109589042,3.5880848442474633,2.1686352571910974
375,POOL,21.958904109589042,33.355378978303804,556.0251235228591
376,PPG,21.958904109589042,11.275906367421218,10.445234451948053
377,PPL,21.958904109589042,7.994861590734814,5.413713870579792
378,PRU,20.005479452054793,6.690615094035635,3.6532424462957085
379,PSA,21.958904109589042,13.240062609446191,15.338505119067188
380,PSX,9.668493150684931,8.149836349719553,2.1329410776470588
381,PTC,21.958904109589042,-1.5298110542927068,0.7128203896921949
382,PVH,21.958904109589042,12.079261983118194,12.232648353660327
383,PWR,21.958904109589042,10.584127332130455,9.108479756835004
384,PXD,21.958904109589042,14.774831580793846,20.614232005920098
385,PYPL,6.435616438356164,28.94633562420925,5.135113027085371
386,QCOM,21.958904109589042,13.68086352781328,16.70450009027679
387,QRVO,6.942465753424657,12.474913101011964,2.2617896624923555
388,RCL,21.958904109589042,1.958671833172776,1.5310364490779276
389,RE,21.958904109589042,12.023299465851366,12.099224867422162
390,REG,21.958904109589042,6.09126155943549,3.6634998320000003
391,REGN,21.958904109589042,19.76769012340185,52.51137407843137
392,RF,21.958904109589042,-0.5560767248739107,0.8847509139526881
393,RHI,21.958904109589042,13.240897821090103,15.340989531564606
394,RJF,21.958904109589042,18.264442812378157,39.79222030573821
395,RL,21.958904109589042,9.408246890765493,7.202719536115236
396,RMD,21.958904109589042,31.380033930963048,400.6591481299681
397,ROK,21.958904109589042,14.379056317473493,19.108447266419073
398,ROL,21.958904109589042,34.028237952290354,620.9999012027661
399,ROP,21.958904109589042,19.509267775394456,50.078809294563484
400,ROST,21.958904109589042,31.409945060633415,402.6669722335498
401,RSG,21.958904109589042,14.923137602119429,21.207132000097776
402,RTX,21.958904109589042,7.892505757675128,5.302154071384615
403,SBAC,21.958904109589042,14.388448692911116,19.142932944000002
404,SBUX,21.958904109589042,29.81718624148786,308.07093680824744
405,SCHW,21.958904109589042,7.357169980782863,4.753529268235294
406,SEE,21.958904109589042,7.629786426250185,5.025765643510594
407,SHW,21.958904109589042,19.445386916352337,49.494284500000006
408,SIVB,21.958904109589042,20.204582196363052,56.88242286060606
409,SJM,21.958904109589042,8.851634945666564,6.439546414010652
410,SLB,21.958904109589042,3.6743518623631566,2.208641408997773
411,SNA,21.958904109589042,10.047812511814325,8.186198814526735
412,SNPS,21.958904109589042,15.046639990138665,21.713258205243445
413,SO,21.958904109589042,7.14047266321447,4.547234041876479
414,SPG,21.958904109589042,9.313680825203141,7.067243189949878
415,SPGI,21.958904109589042,16.883324911974906,30.74481663911662
416,SRE,21.958904109589042,9.473242396370551,7.297266238848921
417,STE,21.958904109589042,15.182341445527193,22.282666016969696
418,STT,21.958904109589042,7.7202514195716665,5.119347328396447
419,STX,19.01095890410959,12.27541151799285,9.035652495652174
420,STZ,21.958904109589042,29.567201594457003,295.30353857254903
421,SWK,21.958904109589042,8.866145675524972,6.458423156846473
422,SWKS,21.958904109589042,11.693021262733993,11.33963764697112
423,SYF,7.367123287671233,10.46133725287044,2.081304301304348
424,SYK,21.958904109589042,20.477973144160732,59.792041897784635
425,SYY,21.958904109589042,9.575532632743332,7.448467429510268
426,T,21.958904109589042,-3.3938480099078405,0.4685128235897436
427,TAP,21.958904109589042,5.9015166295392385,3.522285679238095
428,TDG,15.75068493150685,22.71072854079921,25.116597014759048
429,TDY,21.958904109589042,19.063032273333434,46.12947740894324
430,TECH,21.958904109589042,17.39729645423418,33.85442506466345
431,TEL,14.501369863013698,10.27026177995911,4.127670705671459
432,TER,21.958904109589042,4.107916501552444,2.4206059772727273
433,TFC,21.958904109589042,3.5899605201941354,2.1694976946118723
434,TFX,21.958904109589042,11.185564825679318,10.260595001129264
435,TGT,21.958904109589042,12.37963360193306,12.973119160041916
436,TJX,21.958904109589042,28.201798500492202,234.01116932630578
437,TMO,21.958904109589042,19.462806736862447,49.65303089894287
438,TMUS,14.654794520547945,0.31501838935363846,1.0471715163476343
439,TPR,21.194520547945206,26.09223992013481,136.1574809031434
440,TRMB,21.958904109589042,25.370849555183362,143.31413876186457
441,TROW,21.958904109589042,14.932022523706578,21.24316418723499
442,TRV,21.958904109589042,7.174211511989803,4.578781798749438
443,TSCO,21.958904109589042,45.46366167881406,3748.9599616
444,TSLA,11.457534246575342,59.65875125531921,212.85685537223446
445,TSN,21.958904109589042,7.774253388000485,5.176000037538461
446,TT,21.958904109589042,14.195472196585612,18.44617523959916
447,TTWO,21.958904109589042,16.536016890829707,28.80000106086957
448,TWTR,8.095890410958905,0.18040632817335478,1.0146993277841878
449,TXN,21.958904109589042,10.00327652326316,8.113758247070452
450,TXT,21.958904109589042,6.435182619720026,3.9333402972560942
451,TYL,21.958904109589042,22.965107696985832,93.6509122
452,UA,5.720547945205479,-11.824700684816658,0.4868044781108239
453,UAA,16.07123287671233,28.97860806180754,59.724904522961566
454,UAL,15.852054794520548,1.6659411478770592,1.2994099484337103
455,UDR,21.958904109589042,8.428674529511904,5.911898842531645
456,UHS,21.958904109589042,20.22228525754619,57.066663955555555
457,ULTA,14.136986301369863,20.23361515238733,13.53085158935493
